recipename,labels,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Health Score,ratings,class_prob,Carb_std,Protein_std,VitA_std,VitC_std,Calcium_std,Iron_std,Thiamin_std,Niacin_std,VitB6_std,Magnesium_std,Folate_std,Potassium_std,Dietary Fiber_std,Total Fat_std,Saturated Fat_std,Cholesterol_std,Sodium_std,Sugars_std,Carb_BNI,Protein_BNI,VitA_BNI,VitC_BNI,Calcium_BNI,Iron_BNI,Thiamin_BNI,Niacin_BNI,VitB6_BNI,Magnesium_BNI,Folate_BNI,Potassium_BNI,Dietary Fiber_BNI,Total Fat_BNI,Saturated Fat_BNI,Cholesterol_BNI,Sodium_BNI,Sugars_BNI,BNI
louisiana crawfish bisque,4,45.30000001,26,198.9999999,2313,703.0000005,46.7000001,4.9,43,5.000000009,2376,12,245.7,4.500000009,0,7,0,60,198,663,-17.98203436,4.448729984,0.999999716,162.0060335,149.1704374,8242.533937,41.62895928,852.3529412,15.61085976,0,24.28355958,0,208.1447964,686.8778281,2438.763199,16.9984917,157.1493213,90.19607843,690.3469076,8023.9819,17.34539973,2.700100559,10,5,3.46907994,3.278280543,2.890899956,0,5,0,2.601809955,4.292986425,3.483947428,3.399698341,0,0,0,0,2.246761948,48.36356509
louisiana crawfish ya ya pasta,7,45.19999998,27,297.9999999,1105.000001,651.999999,51.3999999,3.3,66,2.999999993,2768,13.99999998,318.5,5.999999994,1.133333334,11,0,86,398,741,-14.48907965,3.993107489,0.999999863,159.5411603,204.8582996,8591.632928,43.45479076,988.5964912,18.62348176,3.517768783,34.14304993,0,266.9365722,1235.357625,2023.751684,10.24291498,140.296896,83.80566802,924.9662615,3429.824564,9.311740867,2.659019338,10,5,3.621232563,3.802294197,3.448792919,5,5,0,3.336707152,5,2.891073834,2.048582996,0,0,0,0,3.521945894,55.32964889
louisiana shrimp creole ii,5,8.100000025,5,156.9999999,676.9999992,570.9999995,14.3000001,2.4,33.6,5.999999985,1499.2,25.99999998,104,5.999999994,0,7,0,47,44,193,-2.551843479,4.289852026,0.864746989,170.414509,400.4145078,17866.11399,309.8445593,1239.378238,71.5025906,0,83.41968912,0,560.1036269,524.3523316,6804.663206,28.60103627,96.52849771,59.58549223,1870.984455,8067.875638,71.50259049,2.840241816,10,5,5,4.766839378,5,0,5,0,5,3.277202073,5,5,0,0,0,0,0,55.88428327
love mussels,4,7.099999985,2,17.0000001,1102.000001,825.000001,15.8000001,4,13.8,9.000000009,2177.6,22.99999998,109.2,10.5,0,4,0,44,94,142,-3.000817903,4.303732575,0.993070755,255.9154946,223.5211268,35270.98592,372.5352109,1768.732394,170.0704226,0,64.78873239,0,712.6760563,1522.535211,13362.67607,64.78873239,114.9999998,32.3943662,275.3521143,17849.29579,145.774648,4.265258243,10,5,5,5,5,0,5,0,5,5,5,5,0,0,0.410798095,0,0,59.26525824
lovely linguine,4,21.99999997,12,45.9999999,379.0000008,56.999999,43.8999999,2.9,15.8,1.999999985,5555.2,40.00000002,35.1,4.500000009,0,2,0,27,198,405,-6.915164639,3.947728132,0.786418168,249.3086414,89.72839506,31548.04938,227.1604939,199.3333333,25.55555561,0,11.35802469,0,153.3333333,1124.444444,323.703698,16.4691358,124.9382714,68.14814815,261.2345673,2152.345684,11.3580246,4.155144023,13.45925926,5,5,0.766666667,4.732510298,0,2.839506173,0,1.916666667,5,0.462433854,3.29382716,0,0,0.646090544,0.515946493,3.197138952,50.33909955
lovers beef burgundy filet,8,73.79999998,18,116.0000001,3289.999999,602,8.0000001,0.7,57.8,2.999999993,633.6,1.00000002,55.9,7.500000006,0,10,1.25,61,38,883,-16.41379773,4.354106641,1,20.83805236,150.5549264,1650.373726,2.604756564,145.605889,19.53567385,0,26.04756512,3.25594564,158.8901472,98.98074745,1568.06342,1.823329558,192.2310305,46.88561721,302.1517556,8569.648922,7.814269516,0.347300873,10,1.031483579,0.217063047,0.56002265,3.617717381,0,5,5,1.98612684,0.618629672,2.2400906,0.364665912,0,0,0,0,3.759639759,34.74274031
low cal chicken,6,1.80000002,0,81.9999999,814.9999992,409.0000005,2.6000001,0.3,71.4,0,64,3,36.4,2.999999997,0,23,1.25,47,18,177,2.547211293,4.140659448,0.962023718,33.78531203,927.7966102,831.6384181,38.98305085,472.9943503,38.98305081,0,298.8700565,16.24293785,610.7344633,233.8983051,5314.689272,3.898305085,23.38983077,0,1065.536722,10590.39547,0,0.563088534,10,0.519774011,3.248587571,1.81920904,5,0,5,5,5,1.461864407,5,0.779661017,3.200782249,5,0,0,5,56.59296683
low carb cheddar and garlic cauliflower mash,4,12.09999999,8,33,178.0000008,468.000001,8.6000001,3.6,13.4,4.000000001,619.2,67.00000002,192.4,1.500000012,0,2,0,27,172,162,-3.213542012,4.266989253,0.529674336,122.0987669,190.2469136,8791.111111,951.2345682,2731.604938,21.29629647,0,28.39506173,0,383.3333333,2441.975309,6644.444459,51.11111111,171.7901233,113.5802469,468.5185185,2527.160505,56.79012346,2.034979448,10,5,5,5,3.943758605,0,5,0,4.791666667,5,5,5,0,0,0,0,0,55.77040472
low carb fauxtato salad,3,27.5,5,222,409.9999992,521.9999995,9.6999999,3.9,19.4,5.000000009,696,67.00000002,85.8,1.500000012,0,3,1.25,30,216,315,-3.79179506,4.084027166,0.712562191,70.8253961,141.6507937,5081.904762,489.2063494,626.4761905,10.95238104,0,21.9047619,9.126984127,219.047619,1577.142857,3811.428568,28.47619048,200.7936508,36.50793651,1620.952381,2993.650788,36.50793657,1.180423268,10,3.176190476,5,2.40952381,2.028218711,0,5,5,2.738095238,5,5,5,0,0,0,0,0,51.5324515
low fat cheesy spinach and eggplant lasagna,4,7.600000005,3,30.9999999,660,417.9999985,23.1999999,3.6,27.4,4.000000001,6736,7.00000002,295.1,2.999999997,0,4,0,61,130,206,-1.654786793,4.083974853,0.583642832,259.0291251,305.9223301,75207.76699,78.15534003,3294.805825,33.4951456,0,44.66019417,0,681.0679612,1451.456311,4666.990275,40.19417476,84.85436899,33.49514563,346.1165037,7368.932039,44.66019418,4.317152085,10,5,5,5,5,0,5,0,5,5,5,5,0,0,0,0,0,59.31715208
lower fat amish macaroni salad,3,5.09999997,1,71.0000001,559.9999992,137.9999985,38.4,1.8,13.4,13.99999999,700.8,3,33.8,1.500000012,0,4,0,24,170,228,-2.260355021,4.212731816,0.995664741,387.3684211,135.1754386,7069.473684,30.26315789,340.9649123,15.13157907,0,40.35087719,0,242.1052632,1714.912281,1392.105248,18.15789474,51.44736812,10.0877193,716.2280712,5649.122799,141.22807,10,10,4.418421053,2.521929825,1.311403509,2.802144272,0,5,0,3.026315789,5,1.988721783,3.631578947,1.042510145,2.478070175,0,0,0,53.2210955
lowfat baked chicken,4,1.499999995,0,72.9999999,313.0000008,311.9999995,31.2,0.4,76.4,13.99999999,2041.6,16.00000002,408.2,7.500000006,0,22,1.25,34,144,280,3.007209891,4.016116588,0.996751711,256.2857143,627.5714286,16770.28571,131.4285716,3353.071429,61.60714291,0,180.7142857,10.26785714,279.2857143,1182.857143,2562.857139,3.285714286,12.32142853,0,599.6428563,2571.071435,114.9999999,4.271428571,10,5,5,5,5,0,5,5,3.491071429,5,3.661224484,0.657142857,4.052197805,5,0,0,0,66.13306515
luckys gazpacho,4,0.39999999,0,0,810,497,11.1,1.9,4,6.999999993,2212.8,58.99999998,46.8,1.500000012,0,2,0,27,84,49,-1.504371175,4.448729984,0.999999987,521.0204082,187.755102,103866.1224,2769.387754,2196.734694,70.40816383,0,93.87755102,0,1267.346939,3942.857143,23328.57143,89.18367347,18.77550973,0,0,38020.40816,328.5714282,10,10,5,5,5,5,0,5,0,5,5,5,5,3.55573002,5,5,0,0,73.55573002
luckys lucky corned beef and cabbage,8,14.40000003,5,72.9999999,882,1031.000002,36.8000001,7.2,37.4,5.999999985,236.8,85.00000002,109.2,4.500000009,0,7,1.25,63,186,360,-3.235291315,4.37739685,0.582660966,235.1111118,238.9444444,1512.888889,543.0555557,697.6666667,28.75000006,0,44.72222222,7.986111111,402.5,1188.333333,6586.944454,46,92.00000019,31.94444444,466.3888883,5635,38.33333324,3.918518529,10,0.945555556,5,2.683333333,5,0,5,5,5,5,5,5,0,0,0,0,0,57.54740742
lunch box hot hot dogs,4,24.39999998,11,48,1083,175,25.5999999,1.1,30,5.999999985,361.6,1.00000002,248.3,4.500000009,0,6,0,25,110,384,-7.195404143,4.163164652,0.825056978,153.3333327,179.6875,2165.833333,5.989583453,1487.213542,26.95312505,0,35.9375,0,149.7395833,658.8541667,1048.177083,6.588541667,146.1458332,65.88541667,287.5,6486.71875,35.93749991,2.555555546,10,1.353645833,0.499131954,5,4.991319454,0,5,0,1.871744792,4.117838542,1.497395833,1.317708333,0,0,0.208333333,0,0,38.20434029
ma lipos apricot glazed turkey with roasted onion and shallot gravy,4,28.8,10,210.9999999,301.0000008,728.999999,10.8999999,0.3,136.4,6.999999993,593.6,1.99999998,94.9,7.500000006,0,25,1.25,64,42,591,1.233877504,4.187873872,0.999968893,42.41962736,530.8291032,2310.118443,7.783417858,369.323181,29.18781728,0,97.2927242,4.86463621,249.0693739,163.4517766,2837.055834,1.16751269,112.0812183,38.91708968,821.1505918,1171.404402,27.24196275,0.706993789,10,1.443824027,0.648618155,1.420473773,5,0,5,5,3.113367174,1.021573604,4.052936905,0.233502538,0,0,0,2.559574162,0.675878929,40.87674306
macadamia crusted sea bass with mango cream sauce,4,31.09999997,10,87,222,448,13.5999999,2.4,48.4,5.000000009,1540.8,9,85.8,1.500000012,0,7,1.25,78,44,423,-3.515954921,4.464421658,0.841720517,73.94799,263.1678487,8377.87234,48.93617021,466.5248227,8.156028434,0,38.06146572,6.796690307,424.1134752,239.2434988,2435.933806,13.04964539,169.1016547,54.37352246,473.0496454,1207.092199,27.18676128,1.2324665,10,5,4.078014184,1.794326241,1.510375636,0,5,5,5,1.495271868,3.479905437,2.609929078,0,0,0,2.485224586,0.684641067,49.3701546
macaroni and cheese with bacon and onions,4,2.70000003,1,6.9999999,130.0000008,37.0000015,2.4,0.5,4.2,1.000000008,3.2,1.99999998,7.8,0,0,0,0,2,10,41,-0.025600085,4.085910357,0.999921465,134.6341463,235.6097561,179.5121951,112.1951208,437.5609756,0,0,0,0,112.195122,560.9756098,2075.60984,28.04878049,151.4634163,56.09756098,392.6829212,7292.682972,56.09756142,2.243902439,10,0.112195122,5,1.682926829,0,0,0,0,1.402439024,3.506097561,2.965156915,5,0,0,0,0,0,31.91271789
macaroni salad with a twist,3,29.19999998,6,44.0000001,1416,388.0000005,64.1000001,2.9,35.4,20,1208,13.99999998,41.6,2.999999997,0,8,0,43,246,582,-7.23975938,4.234215213,0.779587701,253.3161516,139.8969072,4773.883162,55.3264604,164.3986254,11.85567009,0,31.61512027,0,169.9312715,972.1649485,1533.333335,11.4604811,115.3951889,23.71134021,173.8831619,5595.876289,79.0378007,4.22193586,10,2.983676976,4.610538367,0.632302405,2.195494461,0,5,0,2.124140893,5,2.190476193,2.29209622,0,0,2.101947302,0,0,41.25066138
macks tunaburgers,4,4.200000025,1,18.9999999,1651.999999,315.999999,25.5,1.3,47.4,6.999999993,59.2,1.00000002,88.4,4.500000009,0,15,0,53,70,241,-2.157302079,4.248030309,0.936781616,243.3609959,452.3651452,564.9792531,9.543568656,843.6514523,42.94605818,0,143.153527,0,505.8091286,668.0497925,3015.767625,12.406639,40.08298779,9.543568465,181.3277999,15765.9751,66.80497919,4.056016598,10,0.353112033,0.795297388,3.244813278,5,0,5,0,5,4.175311203,4.308239465,2.481327801,1.916693247,2.614107884,1.977870002,0,0,48.9449189
magic chicken,6,6.5,0,68.0000001,1377,445.9999985,31.2,4.6,63.2,1.999999985,41.6,22.00000002,33.8,2.999999997,0,20,1.25,42,24,339,-0.243293109,4.074675986,0.968936312,211.6814159,428.7905605,282.2418879,149.262537,229.3215339,20.35398228,0,135.6932153,8.480825959,284.9557522,162.8318584,3025.958692,31.20943953,44.10029499,0,461.3569328,9342.477876,13.56932143,3.528023599,10,0.17640118,5,0.8820059,3.769255978,0,5,5,3.561946903,1.017699115,4.322798131,5,1.607669617,5,0,0,2.846139456,56.71193988
mahi mahi with onions and mushrooms,4,8.100000025,1,123.9999999,154.9999992,889,8.0000001,1.2,66,2.999999993,494.4,7.00000002,59.8,2.999999997,0,17,1.25,61,46,251,2.779849983,4.532675836,0.923174297,73.30677382,604.7808765,4530.358566,64.14342648,547.9681275,27.49003981,0,155.7768924,11.45418327,558.9641434,421.5139442,8146.215139,10.99601594,74.2231078,9.163346614,1136.254979,1420.318718,27.49003977,1.221779564,10,2.831474104,5,2.107569721,5,0,5,5,5,2.634462151,5,2.199203187,0,2.709163347,0,2.041002671,0.636501624,56.38115637
main line chicken chili,4,5.399999995,1,36,747,518.999999,26.0000001,5.9,33.4,5.999999985,1505.6,22.99999998,78,4.500000009,0,8,0,35,28,212,-0.578770649,4.029802488,0.687546157,282.0754728,362.3584906,16334.33962,249.5283017,846.2264151,48.82075481,0,86.79245283,0,379.7169811,303.7735849,5630.660367,64.00943396,58.58490561,10.8490566,390.5660377,8104.245283,65.09433946,4.70125788,10,5,5,3.254716981,5,0,5,0,4.746462264,1.898584906,5,5,0.4934688,2.287735849,0,0,0,57.38222668
maine lobster lasagna,4,36.50000003,17,159.9999999,1375.999999,510.000001,20.4,1.2,73.6,4.000000001,4395.2,7.99999998,595.4,2.999999997,0,8,0,63,138,553,-8.658599372,4.246333739,0.818883444,84.84629295,306.1121157,18280.217,33.27305597,2476.347197,12.47739601,0,33.27305606,0,262.0253165,573.960217,2121.157328,4.990958409,151.8083184,70.70524412,665.4611207,5722.965639,16.63652803,1.414104882,10,5,2.772754665,5,2.310628891,0,5,0,3.275316456,3.587251356,3.030224754,0.998191682,0,0,0,0,2.359281265,44.74775395
mainely fish,4,14.40000003,2,48,277.0000008,511.999999,7.1000001,1.7,34.6,2.999999993,2380.8,82.00000002,63.7,2.999999997,0,7,0,49,88,226,0.153115679,4.104063696,0.82651398,72.25663819,352.1238938,24229.38053,834.5132745,648.2743363,30.53097342,0,71.23893805,0,498.6725664,895.5752212,5210.619459,17.30088496,146.5486729,20.3539823,488.4955752,2819.026557,30.53097338,1.204277303,10,5,5,2.493362832,5,0,5,0,5,5,5,3.460176991,0,0,0,0,0.15381375,52.31163088
makhani chicken indian butter chicken,4,28.40000001,14,149.0000001,666,949.9999985,18.9999999,3.7,71.6,9.999999986,3905.6,22.99999998,206.7,4.500000009,0,23,1.25,80,56,492,-5.212823149,4.634147167,0.642349966,88.82113774,334.7154472,18257.88618,107.5203251,966.2804878,21.03658541,0,107.5203252,5.843495935,373.9837398,261.7886179,4441.056904,17.29674797,132.7642277,65.44715447,696.5447159,3113.414634,46.74796741,1.480352296,10,5,5,3.716463415,3.895663964,0,5,5,4.674796748,1.636178862,5,3.459349593,0,0,0,0,0,53.86280488
malaysian red curry thighs,4,27.89999999,13,71.0000001,346.0000008,366.0000015,6.2000001,1.9,41.8,1.000000008,521.6,4.00000002,62.4,5.999999994,0,9,0,53,50,354,-4.984215576,4.416569875,0.709428286,40.28248653,271.5819209,3388.926554,25.98870069,405.4237288,38.98305081,0,58.47457627,0,344.3502825,324.8587571,2377.966111,12.34463277,181.2711863,84.46327684,461.2994357,2248.022604,6.497175193,0.671374775,10,2.118079096,2.165725058,1.559322034,5,0,5,0,4.304378531,2.030367232,3.397094445,2.468926554,0,0,0,0.316619575,3.96870235,43.00058965
malooba,4,27.80000002,7,81.9999999,130.9999992,1123.000001,89.9000001,7.7,78,5.999999985,838.4,85.00000002,148.2,8.999999991,1.133333334,17,1.25,96,480,767,-1.999163691,4.143219367,0.993794209,269.5827904,233.8983051,2514.10691,254.8891787,444.4067797,26.98826594,3.398522383,50.97783572,3.748370274,287.874837,1439.374185,3367.535855,23.08996089,83.36375495,20.99087353,245.8930897,392.8292023,17.99217727,4.493046507,10,1.571316819,5,1.709256845,4.997827027,5,5,5,3.598435463,5,4.810765508,4.617992177,0,0,0.901781839,4.181605829,2.144098846,67.12434502
mamas asian chicken and rice,5,8.399999985,2,69,424.0000008,314.000001,38.0000001,0.6,56.6,10.99999999,236.8,4.99999998,52,4.500000009,0,18,1.25,38,156,347,0.166508019,4.455754412,0.622920556,251.8731995,375.1585014,1569.567723,33.14121024,344.6685879,29.8270894,0,119.3083573,8.285302594,251.8731988,1034.005764,2081.268018,3.976945245,55.67723333,13.25648415,457.3487032,2810.374645,72.91066278,4.197886659,10,0.980979827,2.76176752,1.325648415,5,0,5,5,3.148414986,5,2.973240026,0.795389049,0.717135898,1.685878963,0,0,0,48.58634134
mamas best broiled tomato sandwich,4,34.79999998,6,14.0000001,604.9999992,766.9999995,43.2,4.8,19.2,13.99999999,2945.6,55.99999998,241.8,5.999999994,0,6,0,50,180,509,-5.458116383,4.413373791,0.702689514,195.2062868,86.75834971,13310.17682,253.0451866,1092.612967,27.11198426,0,27.11198428,0,225.9332024,813.3595285,3465.815322,21.68958743,157.2495087,27.11198428,63.26129711,2733.791745,63.2612966,3.253438114,13.01375246,5,5,4.202357564,5,0,5,0,2.824165029,5,4.951164746,4.337917485,0,0,3.945645048,0,0,57.58279539
mamas hearty minestrone,4,11.9,4,38.0000001,736.0000008,772.0000015,19.5,4.2,29.4,8.000000001,9433.6,40.99999998,144.3,4.500000009,0,7,0,46,112,237,-2.359687729,4.469134532,0.809790277,189.2405063,285.3164557,91549.70464,397.8902952,1400.379747,43.67088616,0,67.93248945,0,446.4135021,1086.919831,7491.983137,40.75949367,115.485232,38.8185654,368.7763723,7142.616042,77.63713081,3.154008439,10,5,5,5,5,0,5,0,5,5,5,5,0,0,0,0,0,58.15400844
mamas oh so savory lamb and eggplant casserole,4,23.20000001,7,77.0000001,1471.000001,1309,22.5999999,8.4,48,12,2854.4,28.99999998,122.2,5.999999994,0,12,1.25,76,180,385,-5.079787451,4.091090589,0.989244882,135.0129864,286.7532468,17052.25974,173.2467531,730.025974,35.84415581,0,71.68831169,7.467532468,454.025974,1075.324675,7820,50.18181818,138.5974026,41.81818182,460.0000006,8787.792213,71.6883117,2.25021644,10,5,5,2.807792208,5,0,5,5,5,5,5,5,0,0,0,0,0,60.05800865
man loaf variation of the meatloaf,4,44.50000003,22,207,1642.999999,503.000001,17.0000001,0.6,91.8,9.000000009,1265.6,1.00000002,716.3,4.500000009,0,16,0,52,60,660,-11.00255908,4.377694051,0.999994233,59.24242459,319.9090909,4410.424242,3.484848555,2496.19697,15.68181821,0,55.75757576,0,181.2121212,209.0909091,1752.878791,2.090909091,155.0757577,76.66666667,721.3636364,5725.606058,31.3636364,0.987373743,10,2.756515152,0.290404046,5,2.90404041,0,5,0,2.265151515,1.306818182,2.504112559,0.418181818,0,0,0,0,0.021645017,33.45424244
mandarin orange chicken,4,18.79999999,6,84,519,532,27.6999999,1.7,61.6,14.99999999,1465.6,37.99999998,49.4,2.999999997,0,20,1.25,73,82,403,-1.796507416,4.507760691,0.92583913,158.0893295,351.5632754,8364.466501,216.873449,281.9354839,17.12158807,0,114.1439206,7.133995037,416.6253102,467.9900744,3036.228288,9.702233251,107.2952853,34.24317618,479.4044665,2962.034739,85.60794041,2.634822158,10,5,5,1.084367246,3.170664458,0,5,5,5,2.924937965,4.337468983,1.94044665,0,0,0,0,0,51.09270746
mandis cheesy potato soup,1,21.50000002,11,45,1275,899.9999995,51,4.1,37.4,8.000000001,4152,15,687.7,1.500000012,0,5,1.25,70,68,466,-7.671645053,4.564324209,0.717466316,251.7167382,184.5922747,20492.70386,74.03433476,3394.227468,7.403433536,0,24.67811159,6.169527897,345.4935622,335.6223176,4442.060083,20.2360515,106.1158799,54.29184549,222.1030043,6292.918455,39.48497855,4.19527897,10,5,5,5,1.37100621,0,5,5,4.318669528,2.097639485,5,4.0472103,0,0,1.298283262,0,0,56.02980449
mango licious tilapia,4,15.99999999,2,41.0000001,562.0000008,1014.000001,21.2000001,6.2,50.6,12,2150.4,46.99999998,91,1.500000012,0,7,1.25,68,148,319,-0.041736011,4.562007867,0.646411023,152.8526653,364.8275862,15504.45141,338.8714732,656.1128527,10.81504711,0,50.47021944,9.012539185,490.2821317,1067.084639,7310.971794,44.70219436,115.3605015,14.4200627,295.611286,4052.037623,86.52037619,2.547544422,10,5,5,2.523510972,2.002786502,0,5,5,5,5,5,5,0,1.394984326,0.073145234,0,0,58.46882622
mango salsa chicken,4,18.2,3,116.0000001,307.9999992,633.0000005,32.4999999,3.2,68,12,2656,49.00000002,140.4,4.500000009,0,22,1.25,62,126,431,0.327712173,4.006810144,0.896806201,173.4338742,362.8770302,14173.54988,261.4849189,749.2343387,24.01392116,0,117.4013921,6.670533643,330.8584687,672.3897912,3377.958239,17.07656613,97.12296984,16.00928074,619.0255226,1643.619485,64.03712298,2.89056457,10,5,5,2.881670534,4.447022437,0,5,5,4.135730858,4.202436195,4.825654628,3.415313225,0,0.997679814,0,1.575792739,0,59.371865
manhattan filet with pan sauce bordelaise,4,46.90000003,19,198,295.9999992,802.9999985,5.9000001,0.1,115.8,1.999999985,664,1.99999998,67.6,5.999999994,0,20,1.25,56,48,732,-4.488438207,3.967475666,0.999998981,18.53825168,363.852459,2086.338798,6.284152943,212.4043716,18.852459,0,62.84153005,3.927595628,175.9562842,150.8196721,2523.087427,0.31420765,147.3633881,59.69945355,622.1311475,930.0546423,6.284152957,0.308970861,10,1.303961749,0.523679412,0.816939891,3.491196111,0,5,5,2.199453552,0.942622951,3.60441061,0.06284153,0,0,0,3.062386162,4.002515404,40.31897823
manicotti alla romana,4,30.29999999,13,134.0000001,991.9999992,868,58.7000001,6,55.2,13.00000001,9433.6,9,325,7.500000006,0,14,1.25,100,382,612,-7.799599563,4.664507784,0.928889369,220.6045755,207.4509804,35453.0719,33.82352941,1221.405229,28.18627453,0,52.61437908,4.697712418,375.8169935,1435.620915,3262.091503,22.54901961,113.872549,48.85620915,503.5947716,3728.104572,48.85620919,3.676742926,10,5,2.818627451,4.697712418,5,0,5,5,4.697712418,5,4.660130719,4.509803922,0,0,0,0,0,60.06072985
manti turkish ravioli with yogurt sauce,4,17.1,10,60,1098,192.9999995,26.7,2.5,18.8,2.999999993,1819.2,3,156,2.999999997,0,2,0,18,28,293,-7.037633679,3.886190827,0.758687916,209.5904437,147.5767918,14280.40956,23.54948805,1224.573379,23.54948803,0,15.6996587,0,141.2969283,219.7952218,1515.017061,19.62457338,134.2320819,78.49829352,470.9897611,8619.112628,23.549488,3.493174061,10,5,1.962457338,4.709897611,4.361016302,0,3.924914676,0,1.766211604,1.373720137,2.164310087,3.924914676,0,0,0,0,1.261986032,43.94260252
maple apple chicken burgers,6,31.39999999,4,81,604.0000008,325.9999995,38.3000001,2.4,44.6,12,156.8,4.00000002,124.8,4.500000009,0,13,0,33,110,524,-3.088820515,4.311504877,0.970366317,168.1106875,195.7633588,688.2442748,17.557252,547.7862595,19.75190844,0,57.0610687,0,144.8473282,482.8244275,1430.916028,10.53435115,137.8244275,17.55725191,355.5343511,2651.145042,52.67175573,2.801844791,10,0.430152672,1.463104333,2.106870229,3.657760822,0,5,0,1.810591603,3.017652672,2.044165755,2.106870229,0,0.610687023,0,0,0,35.04970013
maple baked pork loin roast,9,12.80000001,4,126.9999999,340.0000008,751.0000015,28.1000001,0.2,82,23,350.4,4.99999998,42.9,2.999999997,1.133333334,16,1.25,57,32,397,0.609601656,4.378504539,0.914618999,162.7959704,475.0629723,2030.025189,28.96725429,248.5390428,17.38035263,6.565911002,92.69521411,7.241813602,330.2267003,185.3904282,4350.881621,1.158690176,74.15617131,23.17380353,735.7682614,1969.773304,133.2493702,2.713266173,10,1.268765743,2.413937858,0.955919395,3.21858382,5,5,5,4.127833753,1.158690176,5,0.231738035,0,0,0,0.896305616,0,46.98504057
